sample_key,dataset_partition,sample_id,site_token,nominal_level_token,sequence_token,uav_E,uav_N,gps_member,uav_member,coordinate_schema,crs_status,nominal_level_status,uav_crc32,uav_file_size,query_id,sequence_index,ordered_group_id,sequence_provenance,verified_timestamp_available,verified_fixed_frame_interval
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000172,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000172,Jinrong,90,172,120.37768513888888,30.322689333333333,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000172/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000172/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4030520420,45183,q_001703,172,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000173,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000173,Jinrong,90,173,120.37789213888888,30.32268805555556,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000173/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000173/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2775750034,45325,q_001704,173,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000174,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000174,Jinrong,90,174,120.37809991666668,30.322688638888888,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000174/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000174/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4208251737,45247,q_001705,174,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000175,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000175,Jinrong,90,175,120.37830766666669,30.32268944444445,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000175/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000175/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1197101504,44552,q_001706,175,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000176,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000176,Jinrong,90,176,120.37851822222224,30.322689611111112,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000176/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000176/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,686008547,44676,q_001707,176,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000177,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000177,Jinrong,90,177,120.37872819444443,30.32268788888889,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000177/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000177/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1982786802,45714,q_001708,177,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000178,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000178,Jinrong,90,178,120.37893744444445,30.32268688888889,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000178/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000178/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3534734890,45334,q_001709,178,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000179,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000179,Jinrong,90,179,120.37914116666668,30.322684388888888,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000179/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000179/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2886576516,46757,q_001710,179,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000180,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000180,Jinrong,90,180,120.37934902777778,30.32268480555556,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000180/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000180/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3866951180,47440,q_001711,180,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000181,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000181,Jinrong,90,181,120.3795543611111,30.32269075,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000181/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000181/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1164134236,46325,q_001712,181,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000182,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000182,Jinrong,90,182,120.3797623611111,30.32268958333333,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000182/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000182/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3530892966,47211,q_001713,182,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000183,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000183,Jinrong,90,183,120.37997455555556,30.322684777777777,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000183/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000183/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3873234082,46784,q_001714,183,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000184,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000184,Jinrong,90,184,120.38018197222222,30.322684944444443,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000184/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000184/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2479460339,46683,q_001715,184,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000185,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000185,Jinrong,90,185,120.38038586111112,30.322683666666663,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000185/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000185/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2603795324,45709,q_001716,185,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000186,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000186,Jinrong,90,186,120.38059630555556,30.322681972222224,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000186/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000186/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3485217519,46444,q_001717,186,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000187,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000187,Jinrong,90,187,120.38058441666666,30.322503,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000187/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000187/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,62134545,44255,q_001718,187,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000188,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000188,Jinrong,90,188,120.38037938888888,30.32250133333333,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000188/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000188/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3147983197,45543,q_001719,188,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000189,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000189,Jinrong,90,189,120.38017091666669,30.322501638888887,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000189/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000189/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1977613792,46878,q_001720,189,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000190,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000190,Jinrong,90,190,120.37996341666668,30.322502666666665,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000190/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000190/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3620483980,47375,q_001721,190,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000191,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000191,Jinrong,90,191,120.3797618888889,30.32250022222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000191/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000191/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3349758354,47617,q_001722,191,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000192,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000192,Jinrong,90,192,120.37954452777778,30.32251030555556,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000192/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000192/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3257728365,47335,q_001723,192,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000193,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000193,Jinrong,90,193,120.37934075,30.322505694444445,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000193/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000193/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1552766014,47291,q_001724,193,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000194,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000194,Jinrong,90,194,120.37913347222222,30.32250180555556,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000194/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000194/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3198052603,46343,q_001725,194,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000195,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000195,Jinrong,90,195,120.37892694444444,30.322502944444444,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000195/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000195/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1707564573,44860,q_001726,195,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000196,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000196,Jinrong,90,196,120.37872194444444,30.32250369444445,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000196/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000196/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3420952262,45493,q_001727,196,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000197,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000197,Jinrong,90,197,120.37850975,30.3225025,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000197/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000197/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3622269997,45025,q_001728,197,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000198,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000198,Jinrong,90,198,120.37830122222222,30.322502694444445,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000198/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000198/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,407913398,45325,q_001729,198,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000199,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000199,Jinrong,90,199,120.37809283333333,30.32250272222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000199/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000199/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1182291988,47193,q_001730,199,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000000,merge_test_700-1800_cr0.95_stride100,Ligong_100_000000,Ligong,100,0,120.34451313888889,30.317791638888888,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000000/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000000/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3017606844,48636,q_001731,0,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000001,merge_test_700-1800_cr0.95_stride100,Ligong_100_000001,Ligong,100,1,120.34472075,30.317790638888887,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000001/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000001/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4239562681,48416,q_001732,1,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000002,merge_test_700-1800_cr0.95_stride100,Ligong_100_000002,Ligong,100,2,120.3449285,30.317789277777777,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000002/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000002/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2783805734,48578,q_001733,2,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000003,merge_test_700-1800_cr0.95_stride100,Ligong_100_000003,Ligong,100,3,120.34513577777778,30.31778925,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000003/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000003/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4108574107,47720,q_001734,3,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000004,merge_test_700-1800_cr0.95_stride100,Ligong_100_000004,Ligong,100,4,120.345344,30.317791638888888,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000004/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000004/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3131610378,47137,q_001735,4,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000005,merge_test_700-1800_cr0.95_stride100,Ligong_100_000005,Ligong,100,5,120.34555077777776,30.317789166666667,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000005/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000005/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,188869921,46460,q_001736,5,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000006,merge_test_700-1800_cr0.95_stride100,Ligong_100_000006,Ligong,100,6,120.34575869444444,30.317789472222223,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000006/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000006/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4232491338,45796,q_001737,6,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000007,merge_test_700-1800_cr0.95_stride100,Ligong_100_000007,Ligong,100,7,120.34596494444445,30.31778911111111,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000007/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000007/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3990920887,44968,q_001738,7,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000008,merge_test_700-1800_cr0.95_stride100,Ligong_100_000008,Ligong,100,8,120.34617358333334,30.317788166666663,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000008/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000008/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,389260416,44127,q_001739,8,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000009,merge_test_700-1800_cr0.95_stride100,Ligong_100_000009,Ligong,100,9,120.34637994444444,30.317790444444444,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000009/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000009/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2452978667,43514,q_001740,9,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000010,merge_test_700-1800_cr0.95_stride100,Ligong_100_000010,Ligong,100,10,120.346587,30.317790833333333,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000010/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000010/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3269352498,43732,q_001741,10,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000011,merge_test_700-1800_cr0.95_stride100,Ligong_100_000011,Ligong,100,11,120.34679355555556,30.317790194444445,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000011/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000011/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2285062948,43995,q_001742,11,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000012,merge_test_700-1800_cr0.95_stride100,Ligong_100_000012,Ligong,100,12,120.3470031388889,30.317790972222223,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000012/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000012/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1833360927,44293,q_001743,12,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000013,merge_test_700-1800_cr0.95_stride100,Ligong_100_000013,Ligong,100,13,120.34721083333334,30.31779661111111,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000013/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000013/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3676593755,45544,q_001744,13,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000014,merge_test_700-1800_cr0.95_stride100,Ligong_100_000014,Ligong,100,14,120.34742236111111,30.31779355555556,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000014/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000014/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,437991821,45070,q_001745,14,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000015,merge_test_700-1800_cr0.95_stride100,Ligong_100_000015,Ligong,100,15,120.34763072222222,30.317795,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000015/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000015/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2561714503,44745,q_001746,15,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000016,merge_test_700-1800_cr0.95_stride100,Ligong_100_000016,Ligong,100,16,120.34783797222222,30.31779583333333,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000016/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000016/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,544672100,45156,q_001747,16,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000017,merge_test_700-1800_cr0.95_stride100,Ligong_100_000017,Ligong,100,17,120.34784438888887,30.317618694444445,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000017/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000017/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1224751096,43151,q_001748,17,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000018,merge_test_700-1800_cr0.95_stride100,Ligong_100_000018,Ligong,100,18,120.34764041666666,30.317618027777776,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000018/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000018/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2441812005,43214,q_001749,18,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000019,merge_test_700-1800_cr0.95_stride100,Ligong_100_000019,Ligong,100,19,120.347436,30.31761811111112,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000019/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000019/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2554570213,44410,q_001750,19,Ligong__100,DATASET_SAMPLE_NAME_ORDERING,False,False
